x0,y0,z0,alpha,beta,sigma,pow,xdim,ydim,dalpha,dbeta,sc,auc_tr,auc_ts,acc_tr,acc_ts
-185.556578242, -238.098032321, 2650.37992686, 0.0783286831691, 0.100375508493, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.682519124711, 0.579838969404, 0.630666666667, 0.56
-1857.00101245, 976.162765152, 12592.6236059, 1.55847686328, -1.54736352765, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.748029871977, 0.624935897436, 0.670666666667, 0.592
384.947496834, -183.240663947, 10807.7887585, 0.138052894135, -0.0660397202603, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,1.0, 0.839490569706, 1.0, 0.76
1632.67184885, 334.633289272, 3683.28044597, 0.796869985918, 0.206721952547, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.706116349404, 0.543123993559, 0.636, 0.536
87.5053686264, 150.818059663, 996.387818257, -0.0351118601189, -0.0604673944552, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.716376514764, 0.617251536885, 0.646666666667, 0.584
568.772126801, 474.722256717, 13898.3566225, -0.55375664946, -0.476403953362, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.998926100036, 0.818886539817, 0.985333333333, 0.74
-532.973855887, -1535.96992458, 14629.216274, 0.298555991054, 0.725538146255, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.802206097031, 0.555447533865, 0.713333333333, 0.52
565.937342216, 742.227763811, 8646.97577769, 0.192616046453, 0.250418199551, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.921729171409, 0.517719568567, 0.826666666667, 0.504
-66.7557317625, 315.45516993, 5808.34526536, -0.0711202050235, 0.324730188614, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.643823244965, 0.606630824373, 0.604, 0.564
1640.84030419, -270.016817937, 11181.3476355, 1.36087951337, -0.657671988464, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.921256255294, 0.529164782637, 0.853333333333, 0.5
-528.917420521, -754.867956546, 6277.43517064, 0.183363335416, 0.258735508439, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.723168060534, 0.614177766393, 0.654666666667, 0.588
554.939655886, -202.629641403, 6002.94509437, 0.342492993186, -0.12945980403, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.741146100017, 0.647348872951, 0.664, 0.588
-742.42954985, -159.558173507, 13380.3440664, 0.550543269544, 0.131167857293, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.999081386323, 0.933242595113, 0.976, 0.864
640.605436783, -13.2598514212, 1361.59678025, 1.39548418424, -0.116329365572, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.620261898157, 0.482070690872, 0.586666666667, 0.5
1375.41568385, 887.695227059, 2983.60609057, -1.00556897656, -0.794107953602, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.599373776908, 0.542479871176, 0.513333333333, 0.46
510.393923288, 957.41327906, 1002.21889408, 0.731542549722, 1.03491278057, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.513922789539, 0.531561996779, 0.528, 0.472
2227.21545141, -2080.84408748, 2461.69716983, 1.0774406979, -1.0485640551, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.678493201343, 0.526383196721, 0.617333333333, 0.54
-769.18976101, -1559.25060117, 1397.07498828, -0.536065405942, -0.877819767485, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.53485965823, 0.511586966263, 0.516, 0.488
-627.54452936, 1340.5384103, 3471.99931489, 0.312977225449, -0.60485733523, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.806087111111, 0.545472, 0.726666666667, 0.536
-11.2959678541, -1443.37717601, 13660.5331218, 0.124268553711, 1.50822556582, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.999928888383, 0.447996671787, 0.997333333333, 0.444
-796.123414122, 215.295431639, 13849.5368511, -0.456988058752, 0.132195631302, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.974078341014, 0.903432377049, 0.886666666667, 0.856
1416.31550785, -1244.28571757, 6231.58346233, 0.469819957544, -0.419579195149, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.844639401184, 0.553332475553, 0.764, 0.528
686.887681296, -855.410304787, 3872.13880231, -0.393060807369, 0.47665414536, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.797093193001, 0.671203577678, 0.729333333333, 0.612
-811.315087877, -293.326547797, 2778.59102329, -1.26571152272, -0.85421879607, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.776721262508, 0.499903901595, 0.709333333333, 0.488
4.95777979651, 587.271422701, 7120.02626616, 0.00206885546881, 0.240329185235, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.783794162826, 0.552190061475, 0.704, 0.536
658.997454021, -1034.81369042, 8482.01247376, 0.228413427952, -0.350014373638, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.83913547497, 0.606509065283, 0.738666666667, 0.52
1366.2873427, 1448.42849416, 5709.08134556, 0.525024681039, 0.550706508781, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.784798469678, 0.530561955965, 0.704, 0.532
589.058692181, -3192.0058159, 8372.24134204, 0.984869888737, -1.44892800994, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.651432396442, 0.518374489598, 0.584, 0.46
1029.33957098, -43.5476705822, 9102.41948903, -0.924546852332, 0.0560280539599, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.636761690494, 0.464738612836, 0.601333333333, 0.476
-2623.37008203, -326.322293038, 9811.53236559, 1.50052653143, 1.05586981112, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.999914651494, 0.732307692308, 0.997333333333, 0.664
790.568489127, 580.279194862, 13906.7456244, 0.893473319892, 0.739766854968, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,1.0, 0.986778145052, 0.994666666667, 0.936
-415.396446918, -1525.32083482, 6271.15052331, 1.24780018307, 1.47989254866, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.98402662703, 0.560125568582, 0.942666666667, 0.532
60.6127607873, -226.235135749, 12839.1054088, 0.0611138091534, -0.224538446975, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.903746553726, 0.730040991606, 0.821333333333, 0.696
-210.762713498, -549.17923579, 10095.5493347, -0.142490096244, -0.357732501458, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,1.0, 0.559139784946, 1.0, 0.56
-1776.74418528, 757.164134679, 3964.91128246, 0.595518094217, -0.281105204621, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.616239918565, 0.506104256831, 0.561333333333, 0.48
-54.5664834849, -517.279578695, 13349.0659389, -0.0196558269774, -0.184243918877, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.996891891892, 0.923782051282, 0.96, 0.884
-116.741350726, 676.955592277, 9180.84579821, -0.217037395429, 0.907096399924, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.698241222112, 0.572041770773, 0.642666666667, 0.544
334.524096257, 22.8350823675, 3588.66798433, 0.732854712038, 0.0613630167012, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.852700444444, 0.631616, 0.76, 0.612
-1137.07835055, 769.592005496, 14696.4974729, 0.626148939448, -0.455208410728, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.99992887068, 0.754346013214, 0.996, 0.68
-543.93035191, -120.863960196, 119.084040819, 1.55845754813, 1.51532163955, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.800837694846, 0.635304659498, 0.728, 0.6
-1616.27536141, -1888.01887493, 10842.313753, -0.847220251073, -0.923298004854, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.626496, 0.5184, 0.586666666667, 0.524
26.420114118, 915.270935091, 257.346223818, -0.0126669301812, -0.413537474071, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.668059064223, 0.497971014493, 0.566666666667, 0.46
-1347.47683479, 473.013608148, 3921.23218167, -0.493724503927, 0.186720806474, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.609717244126, 0.430968237705, 0.557333333333, 0.436
-1442.75766278, 1734.61999683, 11280.3911278, -0.488792832133, 0.568906365865, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.665184668791, 0.587763225475, 0.617333333333, 0.572
-68.9345687877, 392.587460775, 14685.7345637, -0.0246233250415, 0.13935093715, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.999772442826, 0.865783410138, 0.990666666667, 0.772
-2169.31590362, -17.5520440945, 7261.91152822, -0.719277087149, -0.00708593989993, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.585609740486, 0.509962201294, 0.56, 0.508
251.981158433, 661.053591763, 7424.620063, -0.0845193080486, -0.218704497213, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.909935215935, 0.533000448115, 0.834666666667, 0.524
296.288211695, -570.509432971, 5537.62123142, 0.294395512704, -0.528444833848, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.830193777778, 0.644224, 0.744, 0.628
1126.60963011, -208.737282705, 6053.0197311, -1.42426193514, 0.898135583318, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.742522682797, 0.651400966184, 0.673333333333, 0.604
446.745490888, -1654.37135447, 14590.9127796, 0.714498110109, -1.26897992335, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,1.0, 0.986954565902, 1.0, 0.944
522.832517495, 943.137204341, 13827.1427301, 0.210636188444, 0.368107386241, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.998797529599, 0.951170869789, 0.969333333333, 0.892
797.527886913, -698.741399572, 3193.89173543, 1.439305548, -1.42097582035, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.84341221982, 0.571492575525, 0.754666666667, 0.524
-252.72703014, 1188.07747208, 12848.365967, -0.0997048831077, 0.439586167034, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.706718631098, 0.535460311359, 0.649333333333, 0.532
1451.52208173, -1024.17483751, 4877.8663887, 0.452331630581, -0.330307633639, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.744220280044, 0.533704628385, 0.684, 0.548
-132.281227546, 2036.97453619, 1681.79659833, -0.0648283684732, 0.785238684586, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.560317821951, 0.437047101449, 0.544, 0.424
809.680101086, 587.736501606, 2564.24466994, 0.492145334047, 0.371146125277, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.668266769073, 0.521836577869, 0.617333333333, 0.536
329.946412023, -349.715087207, 11049.0446451, -0.138876480581, 0.147081058978, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.999985777677, 0.918074756784, 0.998666666667, 0.836
-803.345308692, 1354.21049867, 1980.71546716, -0.673613565611, 0.93163458676, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.554350608715, 0.499103942652, 0.552, 0.476
-139.247930064, -539.391371945, 6259.06890996, 0.489596721774, 1.11965298617, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.761181176337, 0.677696078431, 0.669333333333, 0.612
1478.17287964, 1175.22988811, 417.921411123, 1.49638142398, 1.47729948686, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.621788444444, 0.543744, 0.586666666667, 0.504
-1479.73573876, -516.383616722, 13055.2137951, 0.961547962069, 0.463727668317, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.987100352714, 0.508128520225, 0.941333333333, 0.516
-1488.7178407, -745.586576498, 6964.66993041, -0.829045618964, -0.500205842514, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.656892416629, 0.556770005299, 0.624, 0.528
659.937068028, -706.700696275, 9794.85493208, 0.943782409053, -0.975943956317, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.802263544275, 0.559835644581, 0.725333333333, 0.556
-475.360734597, -1260.88487568, 12771.4056117, -0.538128026884, -1.00745150527, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.654157421631, 0.582671618852, 0.622666666667, 0.596
-841.743211299, 2096.08789204, 14003.5799861, -0.617908999683, 1.0565092503, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.683223625689, 0.648888888889, 0.621333333333, 0.576
367.868485416, 775.079414853, 3923.90554786, -0.834231467795, -1.16436871673, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.614359886202, 0.599551282051, 0.581333333333, 0.572
415.909514414, 1061.80159468, 3140.35480713, 0.151656556351, 0.372003129516, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.717800659916, 0.496799795187, 0.64, 0.512
225.156033183, 2096.26660023, 7960.08284128, -0.771469949485, -1.46079953524, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.800860078668, 0.622489567032, 0.690666666667, 0.536
2174.87600473, -1184.85132607, 12655.1043902, 0.84216142595, -0.54805711144, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.778197440767, 0.735197895952, 0.709333333333, 0.688
69.6541795776, 17.127151522, 4873.21274358, -0.0320547469707, -0.00788442624496, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.556554730614, 0.549628586066, 0.508, 0.488
99.9943170864, -597.275579446, 12664.6927863, -0.255477988628, 1.00078052883, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.679330181694, 0.559135610766, 0.617333333333, 0.552
-161.494194432, 384.179959199, 3973.03333432, 0.523121944993, -0.940943927608, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.880858388636, 0.576496247354, 0.801333333333, 0.548
509.558649166, 911.554780221, 3494.96116971, -0.187005740991, -0.32638575467, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.75465228773, 0.59771443246, 0.676, 0.516
1982.4181834, 920.780262257, 12717.5122949, -1.4679649327, -1.35217024587, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.680824129323, 0.61592670895, 0.628, 0.548
-995.000465441, 742.415431155, 8376.43268695, 0.352019390416, -0.267504437209, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.735358118102, 0.538914490527, 0.670666666667, 0.524
-240.396363511, -691.810195906, 3786.25097829, -0.340029604164, -0.794355080671, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.729594594595, 0.664102564103, 0.661333333333, 0.588
875.845805386, -554.000753462, 7715.93273653, 0.752245833273, -0.534459982614, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.87544565024, 0.525152979066, 0.772, 0.508
1253.1376434, -1063.43657792, 4303.60559856, 0.997797755382, -0.920734180163, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.761092611566, 0.612326299537, 0.693333333333, 0.576
2287.53753452, -919.388304905, 8686.81820485, 0.65553638277, -0.299748819259, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.658919111111, 0.542368, 0.586666666667, 0.516
-536.737862568, 1231.04805583, 1772.2539493, -0.179982520475, 0.395346978041, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.561751089809, 0.538697906664, 0.533333333333, 0.528
700.966931706, 749.753267455, 14161.9765147, 0.406755541031, 0.431766586143, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.999992888434, 0.971567622951, 0.997333333333, 0.9
623.241884876, 1272.18107909, 14897.5224726, -0.946765356576, -1.23168786202, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.994550990212, 0.679892141757, 0.970666666667, 0.628
1065.62329218, -28.1188803491, 6089.29205667, -1.00382651929, 0.0414199761717, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.705490268609, 0.631163328197, 0.664, 0.592
-1032.40729278, -150.999578342, 8380.16565939, -1.19202198246, -0.352173752372, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.924958567171, 0.497402014241, 0.856, 0.496
1720.65431672, -825.846218383, 1734.86419257, -1.33580178583, 1.10808648545, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.747413038995, 0.51976423858, 0.669333333333, 0.512
795.511350314, 1699.93750299, 9221.31344267, -1.34944245644, -1.46587155325, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.781070432952, 0.585521260246, 0.670666666667, 0.536
2192.39501842, -567.937748051, 5495.56262277, 0.651995095165, -0.195228220843, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.68620589093, 0.624607094746, 0.637333333333, 0.604
-223.24913784, -946.339717035, 9843.40812815, -1.0190969048, -1.42661516811, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.759590010598, 0.557059465007, 0.689333333333, 0.548
1392.27386017, 78.5588668458, 7943.31496379, 1.12614601143, 0.117872748703, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.758180486313, 0.493625472484, 0.681333333333, 0.484
96.5827861117, 1352.28037749, 206.586695813, -1.06409744668, -1.53117543728, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.758126365066, 0.595141700405, 0.684, 0.56
793.525348939, 663.54932211, 6729.77379994, -1.33669106946, -1.29298060651, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.680789473684, 0.527948717949, 0.622666666667, 0.504
-627.374965583, -623.348440133, 551.793954057, -0.317903417081, -0.31599661766, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.733720400729, 0.524511065363, 0.664, 0.516
1361.85121289, -718.228887271, 6215.61428451, -1.11437173813, 0.821113735359, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.792186076958, 0.580802882141, 0.712, 0.548
1385.72677061, -1111.2028281, 10435.9846253, -1.17890512575, 1.09493195769, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,1.0, 0.903510466989, 1.0, 0.812
787.710837028, -398.505352155, 4726.32473619, -0.390852172819, 0.205514955668, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.660198941257, 0.578100874936, 0.602666666667, 0.54
-215.491692974, 1843.62898678, 10334.2120021, 0.306167426759, -1.21662513316, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.994715099715, 0.887532467532, 0.965333333333, 0.832
164.380171602, -142.314203639, 11329.151082, -0.0866406712129, 0.0750572426959, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.999409626642, 0.972865482071, 0.981333333333, 0.924
1083.93194236, 1225.25113193, 5796.21519396, 1.13906550716, 1.18377355924, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.907157333333, 0.509376, 0.829333333333, 0.536
-580.900559838, -607.605768705, 9382.10963724, -0.197982048513, -0.206831744754, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,1.0, 0.617400217823, 1.0, 0.6
614.959337101, 1239.40568412, 103.625297339, -1.27286171131, -1.41959707373, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.768190351576, 0.502880184332, 0.698666666667, 0.488
2245.90241714, 767.210947592, 13558.8791319, -0.866066009725, -0.381967241115, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.658320054632, 0.488572162301, 0.553333333333, 0.492
945.125995126, -1861.36886619, 9381.98183786, -0.402755241437, 0.698114061327, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.8501873991, 0.652764430777, 0.730666666667, 0.572
448.802860304, -815.138173705, 14511.478892, -0.329532725336, 0.555835125128, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.999559032717, 0.868878205128, 0.990666666667, 0.8
-1142.37183719, -1338.3711785, 14869.08345, 0.558227497919, 0.631638350982, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.820390282756, 0.549180327869, 0.746666666667, 0.536
-374.079773047, -943.738175912, 14797.0441156, 0.125804525728, 0.308857269094, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.999978666667, 0.952192, 0.996, 0.904
-1413.82155084, 1145.2973198, 2628.78587791, -0.442294725725, 0.366323424158, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.693466264649, 0.568356374808, 0.652, 0.56
-767.8209648, -773.741389846, 972.077224511, -1.3658907123, -1.36741554822, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.70431078621, 0.580581157194, 0.628, 0.544
252.621892088, -2240.03149547, 5260.47926494, -0.0912545344606, 0.681665385805, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.731298155249, 0.544630807789, 0.666666666667, 0.532
-987.851048359, 963.859371851, 6716.46488163, -0.903317537212, 0.891331316578, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.73815587298, 0.592064714946, 0.654666666667, 0.56
-1351.75950294, 101.458778041, 8517.79201368, 0.812570000459, -0.0790853833379, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.987056949423, 0.48315829918, 0.941333333333, 0.464
244.196491064, 457.745942373, 2810.91927665, -0.21222515527, -0.383862023369, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.81380512091, 0.580769230769, 0.730666666667, 0.556
-297.292661868, -2007.42734429, 10874.2233735, -0.135258671876, -0.743173656336, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.764820504068, 0.560642930328, 0.701333333333, 0.552
913.608008423, 1061.80551487, 5787.11832327, 0.423509053546, 0.482592854294, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.84514734327, 0.606694828469, 0.777333333333, 0.568
169.129316716, -848.35616224, 11353.889141, -0.0748865825454, 0.35994180528, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.999587555556, 0.99072, 0.968, 0.952
-1194.87924052, -512.170825273, 13167.8511064, 0.50491990891, 0.232622869357, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.935320512821, 0.501038961039, 0.864, 0.472
-567.461786498, 165.961506076, 171.703895166, 0.272304793009, -0.0814868009278, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.626401377191, 0.485297894196, 0.598666666667, 0.484
283.978179944, -428.514854746, 7856.54935308, 0.203142477774, -0.301356794414, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.928012174569, 0.523782088215, 0.84, 0.536
22.7771846465, -532.331763703, 14808.9818422, -0.0218267079876, 0.471773430566, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,1.0, 0.811247679406, 1.0, 0.716
158.211827628, -36.2443826385, 12695.5244735, 0.0671348563908, -0.0154016991769, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,1.0, 0.519621022982, 1.0, 0.524
430.438500825, -402.22080763, 14337.78113, -0.352649817586, 0.331236980281, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,1.0, 0.957568, 0.996, 0.844
97.8795085983, -795.115706133, 729.943427722, 0.0493908083882, -0.381840598734, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.807158868529, 0.498293075684, 0.729333333333, 0.528
-1712.43542776, 804.440938653, 4787.21936578, 0.914636209619, -0.547817929622, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.699708392603, 0.574166666667, 0.645333333333, 0.556
-511.151672897, -1309.3138015, 549.022396657, 0.188749297836, 0.455055417093, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.793337884736, 0.638575819672, 0.705333333333, 0.588
350.27562796, -1921.46722348, 1776.84747985, 0.776280041027, -1.38723518276, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.597229344729, 0.523246753247, 0.569333333333, 0.484
-587.038520969, 280.448614646, 1884.99695186, 1.02793120121, -0.669738386427, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.883335704125, 0.516730769231, 0.790666666667, 0.524
-924.40811678, 59.3771463488, 9139.49357275, 0.468846521511, -0.0325233492584, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.667050691244, 0.532018442623, 0.613333333333, 0.508
-541.30805317, -174.010701217, 9004.41824217, 0.259225010975, 0.0850438503305, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.678227291799, 0.590359131938, 0.642666666667, 0.56
257.903054357, -1081.22033609, 10030.6932529, -0.095309884202, 0.381184537899, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.997816500711, 0.603044871795, 0.978666666667, 0.572
500.042297147, -72.2771385563, 8251.41515817, -0.244599072511, 0.0360615818855, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.797559188957, 0.520981485041, 0.733333333333, 0.528
-2337.7626536, 880.006526275, 1264.76796452, 1.20261767423, -0.773147130493, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.607375533428, 0.468717948718, 0.569333333333, 0.468
1394.75481513, -73.5764429039, 10592.1935224, 1.26976972398, -0.168308123207, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.785849405473, 0.517738217213, 0.724, 0.476
739.907631597, 375.006384692, 5521.03350396, 1.25537272996, 0.998761579297, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.822639173497, 0.604541945445, 0.724, 0.588
956.024516928, -213.919842384, 6334.81222621, -0.551372062575, 0.136752165688, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.692679700446, 0.629508616824, 0.64, 0.588
-173.614313888, 297.542896526, 13470.375151, 0.0796257247987, -0.135909887996, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,1.0, 0.983193277311, 1.0, 0.916
-211.674467173, 1045.11627274, 1639.1904126, 0.227975883106, -0.853118155103, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.832511789685, 0.531849380974, 0.754666666667, 0.528
508.05894832, 436.54953158, 1236.26512426, -0.834291799178, -0.758535022997, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.896939181885, 0.630443135246, 0.808, 0.604
-270.261694839, 1469.09485997, 14222.4968695, -0.950169853994, 1.44003850428, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.999637310121, 0.951460040984, 0.984, 0.876
-1261.46260995, 236.888284006, 8774.73774928, 1.23557987274, -0.494404284042, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.682591623037, 0.571841294299, 0.633333333333, 0.54
-629.788891628, -809.518950462, 11330.9480147, 0.739510501453, 0.864639887865, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.999964438122, 0.978974358974, 0.993333333333, 0.96
-404.597475149, -264.452069047, 8981.35918541, 0.320284006029, 0.213503649257, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.606711762656, 0.584963756495, 0.552, 0.56
-1840.26904966, -412.920457404, 2190.54062434, -0.752594493415, -0.207109123482, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.580944320776, 0.527580242168, 0.553333333333, 0.524
758.774645364, 749.120262178, 2048.30155309, 1.26954244429, 1.26589482259, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.74354797405, 0.590395480226, 0.677333333333, 0.58
623.637979938, -1212.01496851, 2454.86089452, -0.209057004706, 0.391080118009, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.666801812375, 0.536147283341, 0.602666666667, 0.516
-378.046960527, -507.163743701, 14234.5922795, -0.215915405845, -0.286168797846, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.999992888838, 0.986687147977, 0.994666666667, 0.944
734.589070692, -1467.36648412, 5826.00319309, 0.26641035648, -0.499090161652, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.831135859362, 0.525230532787, 0.742666666667, 0.528
-1173.79251556, -817.267570314, 1489.56932243, 0.940237357497, 0.761767710096, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.601881814109, 0.489589339484, 0.58, 0.516
